filename,xmin,ymin,xmax,ymax,class
1478900947388378193.jpg,1370,42,1914,868,truck
1478899588861655963.jpg,0,54,418,966,car
1478899588861655963.jpg,0,82,386,960,truck
1478899588861655963.jpg,568,518,914,812,car
1478899588861655963.jpg,872,590,928,656,car
1478899588861655963.jpg,968,570,1146,738,car
1478899588861655963.jpg,986,580,1084,726,car
1478899588861655963.jpg,1010,500,1046,550,trafficLight
1478899588861655963.jpg,1038,598,1176,774,car
1478899588861655963.jpg,1044,588,1234,772,car
1478899588861655963.jpg,1138,544,1488,872,car
1478899588861655963.jpg,1290,466,1916,1160,car
1478899588861655963.jpg,1422,504,1500,562,pedestrian
1478899588861655963.jpg,1446,508,1482,562,pedestrian
1478898034954120574.jpg,0,514,286,700,truck
1478898034954120574.jpg,0,566,308,932,car
1478898034954120574.jpg,274,634,398,714,car
1478898034954120574.jpg,366,546,880,938,car
1478898034954120574.jpg,382,628,442,686,car
1478898034954120574.jpg,626,256,670,346,trafficLight
1478898034954120574.jpg,872,298,916,382,trafficLight
1478898034954120574.jpg,916,610,986,670,car
1478898034954120574.jpg,926,614,984,670,car
1478898034954120574.jpg,1210,438,1254,518,trafficLight
1478898034954120574.jpg,1252,568,1294,674,pedestrian
1478898034954120574.jpg,1374,282,1916,1042,car
1478896912940005808.jpg,0,464,288,768,truck
1478896912940005808.jpg,280,606,438,710,car
1478896912940005808.jpg,436,608,516,652,car
1478896912940005808.jpg,1224,616,1406,702,car
1478899117547959400.jpg,650,610,698,658,car
1478899117547959400.jpg,652,612,702,650,car
1478899117547959400.jpg,776,540,894,686,truck
1478899117547959400.jpg,894,606,968,662,car
1478899131260100861.jpg,806,556,908,676,truck
1478899131260100861.jpg,808,552,912,680,car
1478899131260100861.jpg,940,602,1000,656,car
1478899131260100861.jpg,1028,600,1160,652,car
1478899131260100861.jpg,1176,508,1630,814,car
1478899170677988486.jpg,94,596,384,772,car
1478899170677988486.jpg,386,152,444,280,trafficLight
1478899170677988486.jpg,572,590,610,622,car
1478899170677988486.jpg,584,572,612,596,car
1478899170677988486.jpg,672,604,712,674,car
1478899170677988486.jpg,684,610,720,670,car
1478899170677988486.jpg,704,566,810,700,truck
1478020829218610447.jpg,316,520,392,578,car
1478020829218610447.jpg,324,530,392,574,car
1478020829218610447.jpg,400,534,440,570,car
1478020829218610447.jpg,402,534,438,574,car
1478020829218610447.jpg,458,536,522,580,car
1478020829218610447.jpg,464,538,516,584,car
1478020829218610447.jpg,552,530,614,580,car
1478020829218610447.jpg,558,532,616,576,car
1478020829218610447.jpg,616,524,662,578,car
1478020829218610447.jpg,616,538,650,578,car
1478020829218610447.jpg,940,552,1020,610,car
1478020829218610447.jpg,970,408,1018,448,trafficLight
1478020829218610447.jpg,1072,544,1174,636,car
1478020829218610447.jpg,1094,432,1132,478,trafficLight
1478020829218610447.jpg,1270,540,1328,572,car
1478020829218610447.jpg,1292,460,1318,488,trafficLight
1478020829218610447.jpg,1294,428,1316,496,trafficLight
1478020829218610447.jpg,1414,560,1452,620,biker
1478731897148984706.jpg,162,574,282,616,car
1478731897148984706.jpg,452,566,526,608,car
1478731897148984706.jpg,544,564,616,608,car
1478731897148984706.jpg,632,558,680,606,car
1478731897148984706.jpg,672,564,754,628,car
1478731897148984706.jpg,708,422,738,468,trafficLight
1478731897148984706.jpg,714,422,742,480,trafficLight
1478731897148984706.jpg,778,566,862,630,car
1478731897148984706.jpg,810,424,844,474,trafficLight
1478731897148984706.jpg,816,424,840,476,trafficLight
1478731897148984706.jpg,846,554,904,606,car
1478731897148984706.jpg,926,556,984,612,car
1478731897148984706.jpg,1088,500,1122,542,trafficLight
1478731897148984706.jpg,1090,502,1118,542,trafficLight
1478731897148984706.jpg,1148,540,1200,626,pedestrian
1478731897148984706.jpg,1188,454,1224,512,trafficLight
1478731897148984706.jpg,1194,448,1222,514,trafficLight
1478731897148984706.jpg,1460,464,1544,576,truck
1478731897148984706.jpg,1474,474,1556,572,truck
1478731897148984706.jpg,1528,456,1746,572,truck
1478731897148984706.jpg,1548,470,1706,578,truck
1478896394780503182.jpg,290,606,418,688,car
1478896394780503182.jpg,482,328,514,394,trafficLight
1478896394780503182.jpg,700,324,740,396,trafficLight
1478896394780503182.jpg,920,462,956,528,trafficLight
1478896394780503182.jpg,1050,584,1166,650,car
1478896394780503182.jpg,1062,284,1102,384,trafficLight
1478896394780503182.jpg,1154,476,1452,642,truck
1478898414862550801.jpg,372,624,472,690,car
1478898414862550801.jpg,660,616,750,686,car
1478898414862550801.jpg,814,614,854,650,car
1478898414862550801.jpg,1148,554,1226,742,biker
1478898414862550801.jpg,1152,556,1226,746,biker
1478021142222118635.jpg,780,470,928,642,truck
1478021142222118635.jpg,930,522,1012,606,truck
1478021130727457777.jpg,704,558,790,618,car
1478021130727457777.jpg,860,554,918,604,car
1478021130727457777.jpg,990,548,1054,604,car
1478021130727457777.jpg,1090,434,1330,666,truck
1478898741068206137.jpg,168,350,426,698,truck
1478898741068206137.jpg,674,568,998,666,truck
1478900106449597934.jpg,170,616,304,698,car
1478900106449597934.jpg,172,608,308,704,car
1478900106449597934.jpg,974,610,1034,668,car
1478900106449597934.jpg,974,612,1032,664,car
1478900106449597934.jpg,1036,616,1160,692,car
1478900106449597934.jpg,1042,608,1164,704,car
1478900106449597934.jpg,1216,572,1564,794,car
1478900106449597934.jpg,1222,510,1506,638,truck
1478897059191054955.jpg,294,580,370,654,truck
1478897059191054955.jpg,354,590,484,676,car
1478897059191054955.jpg,382,592,478,666,car
1478897059191054955.jpg,662,570,776,654,car
1478897059191054955.jpg,668,580,782,662,car
1478897059191054955.jpg,828,442,864,510,trafficLight
1478897059191054955.jpg,836,442,862,520,trafficLight
1478021141723741790.jpg,278,556,506,720,car
1478021141723741790.jpg,796,470,944,642,truck
1478021141723741790.jpg,936,534,1020,602,truck
1478897391109832113.jpg,0,478,234,690,truck
1478897391109832113.jpg,0,480,224,702,truck
1478897391109832113.jpg,124,610,326,742,car
1478897391109832113.jpg,224,490,446,634,car
1478897391109832113.jpg,230,504,480,694,truck
1478897391109832113.jpg,314,552,802,946,car
1478897391109832113.jpg,648,518,896,748,truck
1478897391109832113.jpg,758,468,906,780,car
1478897391109832113.jpg,922,598,1030,692,car
1478897391109832113.jpg,992,574,1048,706,car
1478897391109832113.jpg,1022,546,1228,728,car
1478897391109832113.jpg,1092,566,1422,776,car
1478897391109832113.jpg,1350,474,1552,700,truck
1478020791716803957.jpg,210,430,488,642,truck
1478020791716803957.jpg,214,436,502,586,truck
1478020791716803957.jpg,238,558,452,684,car
1478020791716803957.jpg,254,566,448,680,car
1478020791716803957.jpg,554,558,684,644,car
1478020791716803957.jpg,574,572,662,630,car
1478020791716803957.jpg,680,570,744,640,car
1478897888132651926.jpg,116,606,272,714,car
1478897888132651926.jpg,168,576,320,638,car
1478897888132651926.jpg,388,458,628,698,truck
1478897888132651926.jpg,630,608,708,652,car
1478897888132651926.jpg,702,600,770,642,car
1478897888132651926.jpg,792,346,832,422,trafficLight
1478897888132651926.jpg,936,342,984,422,trafficLight
1478897888132651926.jpg,1212,456,1264,540,trafficLight
1478897888132651926.jpg,1652,428,1910,672,truck
1478897888132651926.jpg,1726,652,1902,1168,car
1478897888132651926.jpg,1730,634,1916,1198,car
1478898069802041402.jpg,214,592,518,796,car
1478898069802041402.jpg,410,458,672,728,truck
1478898069802041402.jpg,654,588,718,676,car
1478898069802041402.jpg,732,548,894,698,car
1478898069802041402.jpg,740,420,770,468,trafficLight
1478898069802041402.jpg,868,430,902,486,trafficLight
1478898069802041402.jpg,874,424,894,462,trafficLight
1478898069802041402.jpg,948,436,1186,680,truck
1478898069802041402.jpg,1096,556,1376,748,car
1478898069802041402.jpg,1318,516,1550,606,car
1478898069802041402.jpg,1336,556,1394,618,car
1478898069802041402.jpg,1340,510,1542,604,car
1478898069802041402.jpg,1344,554,1372,614,pedestrian
1478898069802041402.jpg,1376,556,1402,626,pedestrian
1478898069802041402.jpg,1402,552,1428,616,pedestrian
1478898069802041402.jpg,1402,554,1430,608,pedestrian
1478898576536108322.jpg,96,604,420,788,car
1478898576536108322.jpg,172,594,396,728,car
1478898576536108322.jpg,324,598,700,840,car
1478898576536108322.jpg,536,346,796,722,truck
1478898576536108322.jpg,1026,608,1098,662,car
1478732274501133519.jpg,600,582,742,640,car
1478732274501133519.jpg,966,568,1014,636,car
1478732274501133519.jpg,1026,576,1092,634,car
1478732274501133519.jpg,1182,512,1352,656,truck
1478732274501133519.jpg,1322,578,1490,720,car
1478896914654700885.jpg,266,588,408,642,car
1478896914654700885.jpg,294,590,408,650,truck
1478896914654700885.jpg,1348,532,1816,686,car
1478898679368439814.jpg,618,258,652,334,trafficLight
1478898679368439814.jpg,624,544,726,626,biker
1478898679368439814.jpg,716,542,816,624,biker
1478898679368439814.jpg,840,378,880,462,trafficLight
1478898679368439814.jpg,842,536,920,620,biker
1478898679368439814.jpg,1434,40,1534,266,trafficLight
1478732853718868647.jpg,794,548,894,596,car
1478732853718868647.jpg,862,564,1008,656,car
1478732853718868647.jpg,1054,252,1102,334,trafficLight
1478732853718868647.jpg,1264,242,1330,360,trafficLight
1478732853718868647.jpg,1282,258,1328,340,trafficLight
1478732853718868647.jpg,1518,546,1556,604,biker
1478732853718868647.jpg,1610,564,1688,622,car
1478732853718868647.jpg,1852,420,1900,500,trafficLight
1478020987715243991.jpg,0,186,480,998,car
1478020987715243991.jpg,6,210,486,952,truck
1478020987715243991.jpg,586,556,684,638,car
1478020987715243991.jpg,632,492,1270,1008,car
1478020987715243991.jpg,656,318,692,404,trafficLight
1478020987715243991.jpg,888,248,930,328,trafficLight
1478020987715243991.jpg,1220,540,1290,644,biker
1478020987715243991.jpg,1226,418,1262,472,trafficLight
1478020987715243991.jpg,1288,548,1358,614,car
1478020987715243991.jpg,1340,552,1504,622,car
1478020987715243991.jpg,1380,500,1916,916,car
1478020987715243991.jpg,1872,216,1916,338,trafficLight
1478020987715243991.jpg,0,186,480,998,car
1478020987715243991.jpg,6,210,486,952,truck
1478020987715243991.jpg,586,556,684,638,car
1478020987715243991.jpg,632,492,1270,1008,car
1478020987715243991.jpg,656,318,692,404,trafficLight
1478020987715243991.jpg,888,248,930,328,trafficLight
1478020987715243991.jpg,1220,540,1290,644,biker
1478020987715243991.jpg,1226,418,1262,472,trafficLight
1478020987715243991.jpg,1288,548,1358,614,car
1478020987715243991.jpg,1340,552,1504,622,car
1478020987715243991.jpg,1380,500,1916,916,car
1478020987715243991.jpg,1872,216,1916,338,trafficLight
1478732170700796469.jpg,0,342,262,786,car
1478732170700796469.jpg,164,356,532,678,truck
1478732170700796469.jpg,484,504,672,658,car
1478732170700796469.jpg,654,436,690,476,trafficLight
1478732170700796469.jpg,658,442,686,474,trafficLight
1478732170700796469.jpg,668,550,718,636,car
1478732170700796469.jpg,720,570,766,628,car
1478732170700796469.jpg,724,440,750,474,trafficLight
1478732170700796469.jpg,724,440,752,472,trafficLight
1478732170700796469.jpg,736,546,850,642,car
1478732170700796469.jpg,826,436,854,472,trafficLight
1478732170700796469.jpg,830,434,860,466,trafficLight
1478732170700796469.jpg,870,544,912,608,car
1478732170700796469.jpg,896,430,934,474,trafficLight
1478732170700796469.jpg,904,544,1036,656,car
1478732170700796469.jpg,906,436,932,472,trafficLight
1478732170700796469.jpg,1062,484,1086,516,trafficLight
1478732170700796469.jpg,1296,516,1446,598,car
1478732170700796469.jpg,1346,414,1390,458,trafficLight
1478732170700796469.jpg,1578,512,1734,580,car
1478897015201875261.jpg,96,616,360,776,car
1478897015201875261.jpg,320,584,504,736,car
1478897015201875261.jpg,328,586,488,734,car
1478897015201875261.jpg,564,610,668,682,car
1478897015201875261.jpg,580,614,672,684,car
1478897015201875261.jpg,710,618,774,654,car
1478897015201875261.jpg,916,588,968,686,biker
1478897015201875261.jpg,1002,590,1146,704,car
1478900287549257066.jpg,162,620,402,762,car
1478900287549257066.jpg,552,416,1914,906,truck
1478896702134923700.jpg,0,402,652,756,car
1478896702134923700.jpg,4,410,632,706,truck
1478896702134923700.jpg,314,448,1300,1144,car
1478896702134923700.jpg,1424,260,1474,364,trafficLight
1478896702134923700.jpg,1458,556,1582,630,car
1478896702134923700.jpg,1672,424,1712,500,trafficLight
1478896702134923700.jpg,1826,618,1916,1010,car
1478900415519285774.jpg,820,572,1008,688,car
1478900415519285774.jpg,1018,522,1256,676,truck
1478900415519285774.jpg,1430,568,1522,620,car
1478900415519285774.jpg,1480,548,1580,634,car
1478900415519285774.jpg,1620,420,1638,460,trafficLight
1478900415519285774.jpg,1734,408,1758,458,trafficLight
1478900415519285774.jpg,1828,418,1852,466,trafficLight
1478897074044671721.jpg,294,588,360,664,truck
1478897074044671721.jpg,336,602,464,698,car
1478897074044671721.jpg,830,458,886,548,trafficLight
1478897074044671721.jpg,850,450,876,528,trafficLight
1478896816963777184.jpg,74,612,178,700,car
1478896816963777184.jpg,170,616,260,706,car
1478896816963777184.jpg,330,568,572,738,car
1478896816963777184.jpg,472,396,532,460,trafficLight
1478896816963777184.jpg,564,600,618,650,car
1478896816963777184.jpg,618,594,682,650,car
1478896816963777184.jpg,636,486,790,674,truck
1478896816963777184.jpg,856,484,920,550,trafficLight
1478896816963777184.jpg,862,492,890,540,trafficLight
1478896816963777184.jpg,1052,562,1174,630,car
1478896816963777184.jpg,1116,530,1510,772,car
1478896816963777184.jpg,1124,544,1520,740,car
1478896816963777184.jpg,1494,492,1760,658,car
1478897954974426629.jpg,440,608,562,666,pedestrian
1478897954974426629.jpg,490,460,848,670,truck
1478897954974426629.jpg,828,562,878,672,pedestrian
1478897954974426629.jpg,880,580,896,670,pedestrian
1478897954974426629.jpg,892,574,928,674,pedestrian
1478897954974426629.jpg,896,570,936,678,pedestrian
1478898705647808375.jpg,374,574,456,654,biker
1478898705647808375.jpg,388,564,438,656,biker
1478898705647808375.jpg,578,580,656,628,car
1478898705647808375.jpg,580,574,660,636,car
1478898705647808375.jpg,924,554,968,602,car
1478898705647808375.jpg,1620,546,1792,614,car
1478898705647808375.jpg,1628,550,1786,616,car
1478897235718677343.jpg,64,482,506,724,truck
1478897235718677343.jpg,68,460,512,692,truck
1478897235718677343.jpg,640,580,752,674,car
1478897235718677343.jpg,654,586,744,660,car
1478897235718677343.jpg,918,600,994,656,car
1478897235718677343.jpg,1638,538,1874,648,car
1478732903038910179.jpg,542,522,720,668,car
1478732903038910179.jpg,716,554,860,654,car
1478732903038910179.jpg,1048,238,1098,346,trafficLight
1478732903038910179.jpg,1278,248,1328,352,trafficLight
1478732903038910179.jpg,1428,496,1594,902,pedestrian
1478732903038910179.jpg,1446,476,1578,918,pedestrian
1478732903038910179.jpg,1456,566,1512,626,car
1478732903038910179.jpg,1496,446,1652,964,biker
1478732903038910179.jpg,1612,566,1672,620,car
1478732903038910179.jpg,1668,354,1860,944,pedestrian
1478732903038910179.jpg,1852,412,1906,498,trafficLight
1478897878991762809.jpg,10,606,72,710,biker
1478897878991762809.jpg,18,610,56,694,biker
1478897878991762809.jpg,60,604,94,684,pedestrian
1478897878991762809.jpg,142,578,322,696,car
1478897878991762809.jpg,156,582,334,688,truck
1478897878991762809.jpg,310,608,454,686,car
1478897878991762809.jpg,314,584,442,634,car
1478897878991762809.jpg,334,588,440,648,truck
1478897878991762809.jpg,452,474,660,684,truck
1478897878991762809.jpg,658,604,720,646,car
1478897878991762809.jpg,704,592,782,656,car
1478897878991762809.jpg,794,350,832,416,trafficLight
1478897878991762809.jpg,940,344,980,418,trafficLight
1478897878991762809.jpg,982,584,1076,658,car
1478897878991762809.jpg,1216,456,1258,532,trafficLight
1478897878991762809.jpg,10,606,72,710,biker
1478897878991762809.jpg,18,610,56,694,biker
1478897878991762809.jpg,60,604,94,684,pedestrian
1478897878991762809.jpg,142,578,322,696,car
1478897878991762809.jpg,156,582,334,688,truck
1478897878991762809.jpg,310,608,454,686,car
1478897878991762809.jpg,314,584,442,634,car
1478897878991762809.jpg,334,588,440,648,truck
1478897878991762809.jpg,452,474,660,684,truck
1478897878991762809.jpg,658,604,720,646,car
1478897878991762809.jpg,704,592,782,656,car
1478897878991762809.jpg,794,350,832,416,trafficLight
1478897878991762809.jpg,940,344,980,418,trafficLight
1478897878991762809.jpg,982,584,1076,658,car
1478897878991762809.jpg,1216,456,1258,532,trafficLight
1478898179490473590.jpg,1070,574,1200,666,car
1478898179490473590.jpg,1250,580,1294,658,biker
1478898179490473590.jpg,1502,514,1598,836,biker
1478901344436715485.jpg,0,512,172,726,car
1478901344436715485.jpg,16,528,160,794,car
1478901344436715485.jpg,58,592,304,800,car
1478901344436715485.jpg,120,524,292,612,truck
1478901344436715485.jpg,234,458,860,956,car
1478901344436715485.jpg,590,360,626,428,trafficLight
1478901344436715485.jpg,774,362,814,422,trafficLight
1478901344436715485.jpg,896,594,970,648,car
1478901344436715485.jpg,910,596,954,644,car
1478901344436715485.jpg,924,358,964,428,trafficLight
1478901344436715485.jpg,968,596,1024,662,car
1478901344436715485.jpg,1174,540,1896,980,car
1478901344436715485.jpg,1178,582,1266,722,car
1478901344436715485.jpg,1240,504,1684,628,car
1478901344436715485.jpg,1288,472,1320,530,trafficLight
1478901344436715485.jpg,1658,494,1808,648,truck
1478901344436715485.jpg,1734,212,1836,402,trafficLight
1478901344436715485.jpg,1794,582,1846,648,pedestrian
1478901344436715485.jpg,1876,588,1918,662,car
1478897357975543223.jpg,0,478,236,670,truck
1478897357975543223.jpg,132,612,312,726,car
1478897357975543223.jpg,216,504,482,666,car
1478897357975543223.jpg,264,520,414,682,truck
1478897357975543223.jpg,280,554,800,938,car
1478897357975543223.jpg,586,440,888,754,car
1478897357975543223.jpg,648,494,882,764,truck
1478897357975543223.jpg,922,596,1018,674,car
